utterance_id,utterance,intent_label,language_variant,student_id,school_type,school_major_detail,riasec_primary,riasec_secondary,mi_primary,vark_primary,career_alignment,initial_choice_program,expected_top_programs,source_type,generator_version,utterance_length
UTT2-001853,Prospek kerja saka Statistika kuwi apa wae?,prospek_karier,jawa_umum,STU-010001,SMK,Akuntansi dan Keuangan Lembaga,Investigative,Conventional,Logis-Matematis,Visual,Akademik,Statistika,Statistika|Sains Data|Kimia|Farmasi|Ekonomi Pembangunan,synthetic_template,stage10-v2.0,7
UTT2-001854,Saya siswa SMA jurusan IPS/Soshum. Saya tertarik pada rumus. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-009308,SMA,IPS/Soshum,Conventional,Investigative,Logis-Matematis,Auditory,Eksekutif,Akuntansi,Akuntansi|Teknik Industri|Sistem Informasi|Ilmu Hukum|Ekonomi Pembangunan,synthetic_template,stage10-v2.0,14
UTT2-001855,"Aku anak SMK jurusan Teknik Elektronika, suka data dan IoT. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-007584,SMK,Teknik Elektronika,Conventional,Enterprising,Logis-Matematis,Reading/Writing,Eksekutif,Teknik Industri,Teknik Industri|Akuntansi|Sistem Informasi|Teknik Elektro|Teknik Mesin,synthetic_template,stage10-v2.0,14
UTT2-001856,Bikinin roadmap singkat buat persiapan masuk Pariwisata.,roadmap_belajar,id_nonformal,STU-004576,SMK,Pengembangan Perangkat Lunak dan Gim - RPL,Enterprising,Social,Interpersonal,Auditory,Sosial,Belum yakin,Pariwisata|Pendidikan Guru Sekolah Dasar|Manajemen|Bisnis Digital|Keperawatan,synthetic_template,stage10-v2.0,7
UTT2-001857,Lulusan Arsitektur biasana tiasa damel janten naon?,prospek_karier,sunda_umum,STU-009640,SMK,Desain Komunikasi Visual,Artistic,Investigative,Visual-Spasial,Visual,Kreatif,Arsitektur,Arsitektur|Desain Komunikasi Visual|Desain Produk|Film dan Televisi|Ilmu Komunikasi,synthetic_template,stage10-v2.0,7
UTT2-001858,Punten bandingkeun Pendidikan Guru Sekolah Dasar sareng rekomendasi sistem.,bandingkan_pilihan_awal,sunda_umum,STU-004881,SMK,Teknik Mesin,Social,Artistic,Visual-Spasial,Auditory,Sosial,Pendidikan Guru Sekolah Dasar,Pendidikan Guru Sekolah Dasar|Pendidikan Bahasa Inggris|Desain Produk|Kesehatan Masyarakat|Keperawatan,synthetic_template,stage10-v2.0,9
UTT2-001859,Tolong jelaskan gambaran umum program studi Teknik Sipil.,info_program_studi,id_formal,STU-001800,SMK,Teknik Mesin,Realistic,Investigative,Intrapersonal,Visual,Praktikal,Teknik Sipil,Teknik Sipil|Teknik Mesin|Teknik Elektro|Teknologi Informasi|Teknik Informatika,synthetic_template,stage10-v2.0,8
UTT2-001860,"Aku anak SMK jurusan Sistem Informasi, Jaringan, dan Aplikasi - SIJA, suka obat dan kimia. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-003302,SMK,"Sistem Informasi, Jaringan, dan Aplikasi - SIJA",Investigative,Conventional,Interpersonal,Reading/Writing,Akademik,Farmasi,Farmasi|Kimia|Biologi|Sains Data|Kesehatan Masyarakat,synthetic_template,stage10-v2.0,19
UTT2-001861,Prospek kerja Keperawatan itu jadi apa aja ya?,prospek_karier,id_nonformal,STU-010892,SMK,Manajemen Perkantoran dan Layanan Bisnis,Social,Realistic,Interpersonal,Kinesthetic,Sosial,Keperawatan,Keperawatan|Kesehatan Masyarakat|Pendidikan Guru Sekolah Dasar|Psikologi|Pariwisata,synthetic_template,stage10-v2.0,8
UTT2-001862,Saya siswa SMA jurusan IPS/Soshum. Saya tertarik pada bisnis dan rumus. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-005722,SMA,IPS/Soshum,Conventional,Social,Logis-Matematis,Reading/Writing,Eksekutif,Sistem Informasi,Sistem Informasi|Teknik Industri|Akuntansi|Ekonomi Pembangunan|Ilmu Hukum,synthetic_template,stage10-v2.0,16
UTT2-001863,"Aku siswa SMA jurusan MIPA/IPA, seneng algoritma dan laboratorium. Jurusan kuliah sing pas apa ya?",rekomendasi_prodi,jawa_umum,STU-007604,SMA,MIPA/IPA,Investigative,Conventional,Logis-Matematis,Reading/Writing,Akademik,Belum yakin,Farmasi|Matematika|Pendidikan Dokter|Kimia|Ekonomi Pembangunan,synthetic_template,stage10-v2.0,15
UTT2-001864,"Jika saya memilih Kimia, roadmap belajar awal apa yang perlu saya siapkan?",roadmap_belajar,id_formal,STU-001462,SMK,Pemasaran - Bisnis Digital,Investigative,Realistic,Logis-Matematis,Kinesthetic,Akademik,Matematika,Kimia|Farmasi|Sains Data|Statistika|Matematika,synthetic_template,stage10-v2.0,12
UTT2-001865,"Abdi resep aplikasi dan Campuran, kira-kira prodi anu pas kanggo abdi naon?",rekomendasi_prodi,sunda_umum,STU-011576,SMA,Pilihan Campuran Kurikulum Merdeka,Investigative,Realistic,Logis-Matematis,Reading/Writing,Praktikal,Belum yakin,Teknik Informatika|Farmasi|Sains Data|Pendidikan Dokter|Matematika,synthetic_template,stage10-v2.0,12
UTT2-001866,Prospek kerja saka Ilmu Komunikasi kuwi apa wae?,prospek_karier,jawa_umum,STU-003502,SMK,Teknik Mesin,Enterprising,Artistic,Intrapersonal,Auditory,Kreatif,Ilmu Komunikasi,Ilmu Komunikasi|Pariwisata|Bisnis Digital|Desain Komunikasi Visual|Desain Produk,synthetic_template,stage10-v2.0,8
UTT2-001867,Saya awalnya ingin memilih Keperawatan. Apakah pilihan itu selaras dengan profil saya?,bandingkan_pilihan_awal,id_formal,STU-001730,SMK,"Sistem Informasi, Jaringan, dan Aplikasi - SIJA",Social,Conventional,Logis-Matematis,Kinesthetic,Sosial,Keperawatan,Keperawatan|Kesehatan Masyarakat|Teknologi Informasi|Sistem Informasi|Pendidikan Bahasa Inggris,synthetic_template,stage10-v2.0,12
UTT2-001868,Saya siswa SMK jurusan Akuntansi dan Keuangan Lembaga. Saya tertarik pada Pajak dan pangan. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-008778,SMK,Akuntansi dan Keuangan Lembaga,Enterprising,Realistic,Naturalis,Kinesthetic,Praktikal,Manajemen,Agribisnis|Teknologi Pangan|Agroteknologi|Manajemen|Teknik Industri,synthetic_template,stage10-v2.0,19
UTT2-001869,Skill awal buat masuk Teknologi Informasi apa aja kak?,skill_awal,id_nonformal,STU-004597,SMK,Pengembangan Perangkat Lunak dan Gim - RPL,Realistic,Investigative,Logis-Matematis,Kinesthetic,Praktikal,Teknologi Informasi,Teknologi Informasi|Teknik Informatika|Teknik Mesin|Teknik Elektro|Sains Data,synthetic_template,stage10-v2.0,9
UTT2-001870,Saya menyukai Seni dan Musik. Mohon rekomendasi program studi yang relevan.,rekomendasi_prodi,id_formal,STU-001296,SMA,Seni/Kreatif,Conventional,Enterprising,Linguistik,Reading/Writing,Eksekutif,Sistem Informasi,Sistem Informasi|Ilmu Hukum|Akuntansi|Teknik Industri|Ilmu Komunikasi,synthetic_template,stage10-v2.0,11
UTT2-001871,Prospek kerja Matematika itu jadi apa aja ya?,prospek_karier,id_nonformal,STU-006894,SMA,Pilihan Campuran Kurikulum Merdeka,Investigative,Social,Logis-Matematis,Reading/Writing,Akademik,Matematika,Matematika|Kimia|Farmasi|Sains Data|Pendidikan Dokter,synthetic_template,stage10-v2.0,8
UTT2-001872,"Abdi siswa SMA jurusan IPS/Soshum, resep Sejarah. Jurusan kuliah nu cocok naon?",rekomendasi_prodi,sunda_umum,STU-000004,SMA,IPS/Soshum,Social,Investigative,Visual-Spasial,Reading/Writing,Sosial,Farmasi,Kesehatan Masyarakat|Psikologi|Pendidikan Bahasa Inggris|Keperawatan|Ilmu Gizi,synthetic_template,stage10-v2.0,12
UTT2-001873,Saya siswa SMK jurusan Desain Komunikasi Visual. Saya tertarik pada negosiasi. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-007246,SMK,Desain Komunikasi Visual,Enterprising,Artistic,Linguistik,Auditory,Praktikal,Pendidikan Dokter,Ilmu Komunikasi|Pendidikan Bahasa Inggris|Pariwisata|Desain Komunikasi Visual|Agribisnis,synthetic_template,stage10-v2.0,16
UTT2-001874,Saya siswa MA jurusan Keagamaan. Saya tertarik pada membantu. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-002093,MA,Keagamaan,Conventional,Enterprising,Interpersonal,Reading/Writing,Eksekutif,Ilmu Hukum,Ilmu Hukum|Administrasi Publik|Manajemen|Akuntansi|Bisnis Digital,synthetic_template,stage10-v2.0,14
UTT2-001875,Tulung bandingke Desain Produk karo rekomendasi sistem.,bandingkan_pilihan_awal,jawa_umum,STU-005939,SMA,IPS/Soshum,Realistic,Social,Visual-Spasial,Kinesthetic,Kreatif,Desain Produk,Desain Produk|Arsitektur|Agribisnis|Teknik Sipil|Desain Komunikasi Visual,synthetic_template,stage10-v2.0,7
UTT2-001876,"Aku anak SMK jurusan Teknik Mesin, suka robotik dan Produksi. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-007453,SMK,Teknik Mesin,Realistic,Artistic,Linguistik,Auditory,Sosial,Psikologi,Pendidikan Bahasa Inggris|Teknik Mesin|Ilmu Komunikasi|Pendidikan Guru Sekolah Dasar|Teknik Sipil,synthetic_template,stage10-v2.0,14
UTT2-001877,"Aku siswa MAK jurusan MAK Teknologi/Bisnis/Kesehatan/Kreatif, seneng keadilan. Jurusan kuliah sing pas apa ya?",rekomendasi_prodi,jawa_umum,STU-007836,MAK,MAK Teknologi/Bisnis/Kesehatan/Kreatif,Conventional,Realistic,Linguistik,Reading/Writing,Eksekutif,Psikologi,Ilmu Hukum|Sistem Informasi|Teknik Industri|Administrasi Publik|Manajemen,synthetic_template,stage10-v2.0,14
UTT2-001878,Apa saja yang biasanya dipelajari di Desain Komunikasi Visual?,info_program_studi,id_formal,STU-001046,SMK,Desain Komunikasi Visual,Conventional,Enterprising,Musik,Visual,Kreatif,Ilmu Hukum,Desain Komunikasi Visual|Ilmu Komunikasi|Arsitektur|Desain Produk|Akuntansi,synthetic_template,stage10-v2.0,9
UTT2-001879,"Aku masih bingung minatku apa, tapi suka komunitas dan Sastra. Bisa dibantu arahin?",klarifikasi_minat,id_nonformal,STU-011785,SMA,Bahasa dan Budaya,Social,Investigative,Interpersonal,Visual,Sosial,Psikologi,Psikologi|Kesehatan Masyarakat|Pariwisata|Keperawatan|Pendidikan Bahasa Inggris,synthetic_template,stage10-v2.0,13
UTT2-001880,Lulusan Kimia biasanya bisa kerja sebagai apa?,prospek_karier,id_nonformal,STU-006596,SMA,Bahasa dan Budaya,Investigative,Artistic,Logis-Matematis,Kinesthetic,Akademik,Pendidikan Bahasa Inggris,Kimia|Farmasi|Ekonomi Pembangunan|Pendidikan Dokter|Matematika,synthetic_template,stage10-v2.0,7
UTT2-001881,Bandingin Administrasi Publik sama rekomendasi yang lebih cocok buat aku.,bandingkan_pilihan_awal,id_nonformal,STU-001751,MA,IPS/Soshum,Social,Conventional,Interpersonal,Reading/Writing,Eksekutif,Administrasi Publik,Administrasi Publik|Kesehatan Masyarakat|Pendidikan Guru Sekolah Dasar|Psikologi|Manajemen,synthetic_template,stage10-v2.0,10
UTT2-001882,Saya awalnya ingin memilih Administrasi Publik. Apakah pilihan itu selaras dengan profil saya?,bandingkan_pilihan_awal,id_formal,STU-000938,MAK,MAK Teknologi/Bisnis/Kesehatan/Kreatif,Social,Conventional,Interpersonal,Reading/Writing,Eksekutif,Administrasi Publik,Administrasi Publik|Kesehatan Masyarakat|Keperawatan|Manajemen|Psikologi,synthetic_template,stage10-v2.0,13
UTT2-001883,Prospek kerja saka Sains Data kuwi apa wae?,prospek_karier,jawa_umum,STU-001211,SMK,"Sistem Informasi, Jaringan, dan Aplikasi - SIJA",Investigative,Conventional,Intrapersonal,Visual,Praktikal,Sains Data,Sains Data|Teknologi Informasi|Teknik Informatika|Statistika|Teknologi Pangan,synthetic_template,stage10-v2.0,8
UTT2-001884,"Aku lumayan suka arsitektur. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-011802,SMK,Teknik Mesin,Artistic,Realistic,Visual-Spasial,Reading/Writing,Sosial,Agribisnis,Arsitektur|Desain Produk|Desain Komunikasi Visual|Film dan Televisi|Teknik Sipil,synthetic_template,stage10-v2.0,12
UTT2-001885,"Saya masih bingung dengan minat saya, tetapi saya cukup suka Konten. Bagaimana cara memetakannya?",klarifikasi_minat,id_formal,STU-010758,SMA,Seni/Kreatif,Social,Artistic,Intrapersonal,Auditory,Sosial,Pendidikan Bahasa Inggris,Pendidikan Bahasa Inggris|Pendidikan Guru Sekolah Dasar|Ilmu Komunikasi|Psikologi|Pariwisata,synthetic_template,stage10-v2.0,14
UTT2-001886,Lulusan Manajemen biasanya bisa kerja sebagai apa?,prospek_karier,id_nonformal,STU-006296,SMK,Pengembangan Gim,Enterprising,Conventional,Naturalis,Reading/Writing,Eksekutif,Pariwisata,Manajemen|Agribisnis|Bisnis Digital|Teknik Industri|Pariwisata,synthetic_template,stage10-v2.0,7
UTT2-001887,"Aku anak SMA jurusan Seni/Kreatif, suka layout. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-006218,SMA,Seni/Kreatif,Artistic,Enterprising,Visual-Spasial,Visual,Kreatif,Desain Komunikasi Visual,Desain Komunikasi Visual|Desain Produk|Arsitektur|Film dan Televisi|Ilmu Komunikasi,synthetic_template,stage10-v2.0,11
UTT2-001888,Saya siswa SMA jurusan Bahasa dan Budaya. Saya tertarik pada biologi. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-010725,SMA,Bahasa dan Budaya,Social,Realistic,Naturalis,Reading/Writing,Akademik,Biologi,Biologi|Ilmu Gizi|Pendidikan Dokter|Psikologi|Teknologi Pangan,synthetic_template,stage10-v2.0,16
UTT2-001889,Tulung bandingke Psikologi karo rekomendasi sistem.,bandingkan_pilihan_awal,jawa_umum,STU-002260,SMA,Pilihan Campuran Kurikulum Merdeka,Social,Investigative,Interpersonal,Reading/Writing,Sosial,Psikologi,Psikologi|Kesehatan Masyarakat|Keperawatan|Pendidikan Guru Sekolah Dasar|Administrasi Publik,synthetic_template,stage10-v2.0,6
UTT2-001890,"Aku anak SMA jurusan MIPA/IPA, suka administrasi publik dan Kimia. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-006633,SMA,MIPA/IPA,Social,Conventional,Interpersonal,Reading/Writing,Eksekutif,Teknologi Pangan,Administrasi Publik|Psikologi|Kesehatan Masyarakat|Keperawatan|Manajemen,synthetic_template,stage10-v2.0,14
UTT2-001891,Saya siswa SMA jurusan Pilihan Campuran Kurikulum Merdeka. Saya tertarik pada teman. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-010850,SMA,Pilihan Campuran Kurikulum Merdeka,Enterprising,Artistic,Interpersonal,Auditory,Sosial,Pariwisata,Pariwisata|Manajemen|Pendidikan Guru Sekolah Dasar|Bisnis Digital|Ilmu Komunikasi,synthetic_template,stage10-v2.0,17
UTT2-001892,"Aku anak SMK jurusan Desain Komunikasi Visual, suka riset. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-003601,SMK,Desain Komunikasi Visual,Investigative,Realistic,Logis-Matematis,Visual,Eksekutif,Kesehatan Masyarakat,Sains Data|Statistika|Farmasi|Kimia|Akuntansi,synthetic_template,stage10-v2.0,13
UTT2-001893,"Aku anak MAK jurusan MAK Teknologi/Bisnis/Kesehatan/Kreatif, suka MAK dan Konsentrasi. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-007973,MAK,MAK Teknologi/Bisnis/Kesehatan/Kreatif,Investigative,Realistic,Musik,Reading/Writing,Sosial,Belum yakin,Biologi|Ilmu Gizi|Farmasi|Kesehatan Masyarakat|Teknologi Pangan,synthetic_template,stage10-v2.0,14
UTT2-001894,Saya awalnya ingin memilih Ilmu Hukum. Apakah pilihan itu selaras dengan profil saya?,bandingkan_pilihan_awal,id_formal,STU-000752,SMA,IPS/Soshum,Conventional,Enterprising,Kinestetik,Reading/Writing,Eksekutif,Ilmu Hukum,Ilmu Hukum|Akuntansi|Sistem Informasi|Manajemen|Teknik Industri,synthetic_template,stage10-v2.0,13
UTT2-001895,Saya menyukai eksperimen. Mohon rekomendasi program studi yang relevan.,rekomendasi_prodi,id_formal,STU-009293,MAK,MAK Teknologi/Bisnis/Kesehatan/Kreatif,Investigative,Social,Naturalis,Reading/Writing,Akademik,Biologi,Biologi|Farmasi|Ilmu Gizi|Teknologi Pangan|Kimia,synthetic_template,stage10-v2.0,9
UTT2-001896,Awale aku kepengin Agroteknologi. Kuwi cocok ora karo profilku?,bandingkan_pilihan_awal,jawa_umum,STU-001288,SMK,Layanan Kesehatan,Investigative,Realistic,Logis-Matematis,Kinesthetic,Praktikal,Agroteknologi,Teknik Informatika|Kimia|Farmasi|Teknologi Informasi|Teknik Elektro,synthetic_template,stage10-v2.0,9
UTT2-001897,"Aku seneng membantu dan Matematika, kira-kira prodi sing cocok kanggo aku apa?",rekomendasi_prodi,jawa_umum,STU-004801,SMA,MIPA/IPA,Enterprising,Conventional,Interpersonal,Visual,Eksekutif,Bisnis Digital,Bisnis Digital|Manajemen|Sistem Informasi|Teknik Industri|Agribisnis,synthetic_template,stage10-v2.0,12
UTT2-001898,Prospek karier tina Ilmu Komunikasi naon wae?,prospek_karier,sunda_umum,STU-004034,SMK,Pengembangan Gim,Enterprising,Conventional,Linguistik,Auditory,Kreatif,Ilmu Komunikasi,Ilmu Komunikasi|Bisnis Digital|Film dan Televisi|Desain Komunikasi Visual|Pariwisata,synthetic_template,stage10-v2.0,7
UTT2-001899,Tulung bandingke Ekonomi Pembangunan karo rekomendasi sistem.,bandingkan_pilihan_awal,jawa_umum,STU-010607,MA,Keagamaan,Social,Enterprising,Visual-Spasial,Visual,Praktikal,Ekonomi Pembangunan,Film dan Televisi|Pendidikan Bahasa Inggris|Desain Komunikasi Visual|Administrasi Publik|Pendidikan Guru Sekolah Dasar,synthetic_template,stage10-v2.0,7
UTT2-001900,"Aku lumayan suka Matematika. Menurut sistem, prodi yang pas buat aku apa?",rekomendasi_prodi,id_nonformal,STU-007468,SMA,MIPA/IPA,Social,Realistic,Interpersonal,Kinesthetic,Sosial,Keperawatan,Keperawatan|Kesehatan Masyarakat|Psikologi|Pendidikan Guru Sekolah Dasar|Ilmu Gizi,synthetic_template,stage10-v2.0,12
UTT2-001901,Saya menyukai visual. Mohon rekomendasi program studi yang relevan.,rekomendasi_prodi,id_formal,STU-010274,SMK,Manajemen Perkantoran dan Layanan Bisnis,Artistic,Enterprising,Kinestetik,Visual,Kreatif,Film dan Televisi,Film dan Televisi|Desain Komunikasi Visual|Arsitektur|Desain Produk|Ilmu Komunikasi,synthetic_template,stage10-v2.0,9
UTT2-001902,"Aku anak SMK jurusan Manajemen Perkantoran dan Layanan Bisnis, suka Perkantoran dan teknologi pangan. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-007908,SMK,Manajemen Perkantoran dan Layanan Bisnis,Investigative,Realistic,Naturalis,Reading/Writing,Sosial,Pendidikan Bahasa Inggris,Teknologi Pangan|Ilmu Gizi|Biologi|Agroteknologi|Agribisnis,synthetic_template,stage10-v2.0,18
UTT2-001903,"Abdi masih bingung minat, tapi resep Sosial dan komunitas. Tiasa dibantos arahanna?",klarifikasi_minat,sunda_umum,STU-004785,MA,Keagamaan,Social,Artistic,Interpersonal,Auditory,Sosial,Pendidikan Guru Sekolah Dasar,Pendidikan Guru Sekolah Dasar|Pendidikan Bahasa Inggris|Administrasi Publik|Psikologi|Kesehatan Masyarakat,synthetic_template,stage10-v2.0,12
UTT2-001904,Saya menyukai laboratorium. Mohon rekomendasi program studi yang relevan.,rekomendasi_prodi,id_formal,STU-007619,SMA,IPS/Soshum,Investigative,Conventional,Logis-Matematis,Reading/Writing,Akademik,Farmasi,Farmasi|Pendidikan Dokter|Kimia|Ekonomi Pembangunan|Matematika,synthetic_template,stage10-v2.0,9
UTT2-001905,"Aku seneng Konten dan media, kira-kira prodi sing cocok kanggo aku apa?",rekomendasi_prodi,jawa_umum,STU-004267,SMA,Seni/Kreatif,Enterprising,Artistic,Visual-Spasial,Auditory,Kreatif,Ilmu Komunikasi,Ilmu Komunikasi|Desain Komunikasi Visual|Desain Produk|Film dan Televisi|Arsitektur,synthetic_template,stage10-v2.0,12
UTT2-001906,Saya siswa MA jurusan IPS/Soshum. Saya tertarik pada Ekonomi. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-011446,MA,IPS/Soshum,Investigative,Conventional,Logis-Matematis,Reading/Writing,Sosial,Teknik Elektro,Ekonomi Pembangunan|Farmasi|Teknik Industri|Kimia|Teknik Elektro,synthetic_template,stage10-v2.0,14
UTT2-001907,Bandingin Desain Komunikasi Visual sama rekomendasi yang lebih cocok buat aku.,bandingkan_pilihan_awal,id_nonformal,STU-008295,SMK,Pengembangan Perangkat Lunak dan Gim - RPL,Artistic,Enterprising,Visual-Spasial,Auditory,Kreatif,Desain Komunikasi Visual,Desain Komunikasi Visual|Desain Produk|Arsitektur|Film dan Televisi|Ilmu Komunikasi,synthetic_template,stage10-v2.0,11
UTT2-001908,Teknik Sipil itu belajar apa aja sih?,info_program_studi,id_nonformal,STU-004207,SMK,Agribisnis Tanaman/Ternak/Perikanan,Realistic,Investigative,Visual-Spasial,Visual,Praktikal,Teknik Sipil,Teknik Sipil|Agroteknologi|Teknik Mesin|Teknik Elektro|Agribisnis,synthetic_template,stage10-v2.0,7
UTT2-001909,Saya siswa SMA jurusan IPS/Soshum. Saya tertarik pada marketing. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-009129,SMA,IPS/Soshum,Enterprising,Realistic,Visual-Spasial,Kinesthetic,Kreatif,Desain Produk,Desain Produk|Desain Komunikasi Visual|Arsitektur|Bisnis Digital|Ilmu Komunikasi,synthetic_template,stage10-v2.0,14
UTT2-001910,"Aku anak SMA jurusan Seni/Kreatif, suka matematika. Cocoknya kuliah apa ya?",rekomendasi_prodi,id_nonformal,STU-011408,SMA,Seni/Kreatif,Investigative,Conventional,Logis-Matematis,Reading/Writing,Akademik,Bisnis Digital,Farmasi|Matematika|Kimia|Ekonomi Pembangunan|Pendidikan Dokter,synthetic_template,stage10-v2.0,11
UTT2-001911,Saya siswa SMA jurusan Seni/Kreatif. Saya tertarik pada manusia. Program studi apa yang sesuai?,rekomendasi_prodi,id_formal,STU-003150,SMA,Seni/Kreatif,Conventional,Investigative,Interpersonal,Reading/Writing,Sosial,Psikologi,Psikologi|Administrasi Publik|Manajemen|Kesehatan Masyarakat|Bisnis Digital,synthetic_template,stage10-v2.0,14
UTT2-001912,Bikinin roadmap singkat buat persiapan masuk Sains Data.,roadmap_belajar,id_nonformal,STU-002094,SMA,Bahasa dan Budaya,Investigative,Conventional,Logis-Matematis,Visual,Eksekutif,Belum yakin,Sains Data|Statistika|Matematika|Ekonomi Pembangunan|Teknik Informatika,synthetic_template,stage10-v2.0,8
UTT2-001913,"Aku masih bingung minatku apa, tapi suka jualan dan produk digital. Bisa dibantu arahin?",klarifikasi_minat,id_nonformal,STU-011286,SMA,Bahasa dan Budaya,Enterprising,Conventional,Interpersonal,Visual,Eksekutif,Bisnis Digital,Bisnis Digital|Manajemen|Pariwisata|Ilmu Komunikasi|Administrasi Publik,synthetic_template,stage10-v2.0,14
